"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"THROTTLE_POLLING_SEC","true","false","false","true","true","String","""throttle_polling_sec""","[]","Optional[/**
 * The bandwidth throttle polling freqency in seconds
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_WATCHDOG_ON","true","false","false","true","true","String","""wifi_watchdog_on""","[]","Optional[/**
 * Whether the Wi-Fi watchdog is enabled.
 */
]","\android\provider\Settings.java"
"MODE_RINGER_STREAMS_AFFECTED","true","false","false","true","true","String","""mode_ringer_streams_affected""","[]","Optional[/**
 * Determines which streams are affected by ringer mode changes. The
 * stream type's bit should be set to 1 if it should be muted when going
 * into an inaudible ringer mode.
 */
]","\android\provider\Settings.java"
"THROTTLE_HELP_URI","true","false","false","true","true","String","""throttle_help_uri""","[]","Optional[/**
 * Help URI for data throttling policy
 * @hide
 */
]","\android\provider\Settings.java"
"REBOOT_WINDOW","true","false","false","true","true","String","""reboot_window""","[]","Optional[/**
 * The window of time (in seconds) after each REBOOT_INTERVAL in which
 * a reboot can be executed.  If 0, a reboot will always be executed at
 * exactly the given time.  Otherwise, it will only be executed if
 * the device is idle within the window.
 * @hide
 */
]","\android\provider\Settings.java"
"TTS_DEFAULT_LANG","true","false","false","true","true","String","""tts_default_lang""","[]","Optional[/**
 * Default text-to-speech language.
 */
]","\android\provider\Settings.java"
"WIFI_STATIC_GATEWAY","true","false","false","true","true","String","""wifi_static_gateway""","[]","Optional[/**
 * If using static IP, the gateway's IP address.
 * <p>
 * Example: ""192.168.1.1""
 */
]","\android\provider\Settings.java"
"SYS_PROP_SETTING_VERSION","true","false","false","true","true","String","""sys.settings_secure_version""","[]","Optional.empty","\android\provider\Settings.java"
"MOVED_TO_SECURE","false","false","true","true","true","HashSet<String>","null","[]","Optional.empty","\android\provider\Settings.java"
"HTTP_PROXY","true","false","false","true","true","String","""http_proxy""","[]","Optional[/**
 * Host name and port for global http proxy.  Uses ':' seperator for between host and port
 * TODO - deprecate in favor of global_http_proxy_host, etc
 */
]","\android\provider\Settings.java"
"SEARCH_SHORTCUT_REFRESH_CORE_POOL_SIZE","true","false","false","true","true","String","""search_shortcut_refresh_core_pool_size""","[]","Optional[/**
 * The size of the core thread pool for shortcut refreshing in GlobalSearch.
 * @hide
 */
]","\android\provider\Settings.java"
"TTS_ENABLED_PLUGINS","true","false","false","true","true","String","""tts_enabled_plugins""","[]","Optional[/**
 * Space delimited list of plugin packages that are enabled.
 */
]","\android\provider\Settings.java"
"SCREEN_OFF_TIMEOUT","true","false","false","true","true","String","""screen_off_timeout""","[]","Optional[/**
 * The timeout before the screen turns off.
 */
]","\android\provider\Settings.java"
"INET_CONDITION_DEBOUNCE_UP_DELAY","true","false","false","true","true","String","""inet_condition_debounce_up_delay""","[]","Optional[/**
 * ms during which to consume extra events related to Inet connection condition
 * after a transtion to fully-connected
 * @hide
 */
]","\android\provider\Settings.java"
"INCALL_POWER_BUTTON_BEHAVIOR_SCREEN_OFF","true","false","false","true","true","int","0x1","[]","Optional[/**
 * INCALL_POWER_BUTTON_BEHAVIOR value for ""turn off screen"".
 * @hide
 */
]","\android\provider\Settings.java"
"NITZ_UPDATE_DIFF","true","false","false","true","true","String","""nitz_update_diff""","[]","Optional[/**
 * If the NITZ_UPDATE_DIFF time is exceeded then an automatic adjustment
 * to SystemClock will be allowed even if NITZ_UPDATE_SPACING has not been
 * exceeded.
 * @hide
 */
]","\android\provider\Settings.java"
"MEMCHECK_LOG_REALTIME_INTERVAL","true","false","false","true","true","String","""memcheck_log_realtime_interval""","[]","Optional[/**
 * Max frequency (in seconds) to log memory check stats, in realtime
 * seconds.  This allows for throttling of logs when the device is
 * running for large amounts of time.
 * @hide
 */
]","\android\provider\Settings.java"
"LOCK_PATTERN_VISIBLE","true","false","false","true","true","String","""lock_pattern_visible_pattern""","[]","Optional[/**
 * Whether lock pattern is visible as user enters (0 = false, 1 = true)
 */
]","\android\provider\Settings.java"
"TIME_12_24","true","false","false","true","true","String","""time_12_24""","[]","Optional[/**
 * Display times as 12 or 24 hours
 * 12
 * 24
 */
]","\android\provider\Settings.java"
"CALL_METHOD_GET_SYSTEM","true","false","false","true","true","String","""GET_system""","[]","Optional[/**
 * @hide - Private call() method on SettingsProvider to read from 'system' table.
 */
]","\android\provider\Settings.java"
"INCALL_POWER_BUTTON_BEHAVIOR","true","false","false","true","true","String","""incall_power_button_behavior""","[]","Optional[/**
 * What happens when the user presses the Power button while in-call
 * and the screen is on.<br/>
 * <b>Values:</b><br/>
 * 1 - The Power button turns off the screen and locks the device. (Default behavior)<br/>
 * 2 - The Power button hangs up the current call.<br/>
 *
 * @hide
 */
]","\android\provider\Settings.java"
"ACTION_SECURITY_SETTINGS","true","false","false","true","true","String","""android.settings.SECURITY_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of security and
 * location privacy.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"ACTION_MANAGE_APPLICATIONS_SETTINGS","true","false","false","true","true","String","""android.settings.MANAGE_APPLICATIONS_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to manage installed applications.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"NOTIFICATION_SOUND","true","false","false","true","true","String","""notification_sound""","[]","Optional[/**
 * Persistent store for the system-wide default notification sound.
 *
 * @see #RINGTONE
 * @see #DEFAULT_NOTIFICATION_URI
 */
]","\android\provider\Settings.java"
"mCallCommand","false","false","true","false","true","String","null","[]","Optional[// for the fast path of retrieving settings.
]","\android\provider\Settings.java"
"END_BUTTON_BEHAVIOR_HOME","true","false","false","true","true","int","0x1","[]","Optional[/**
 * END_BUTTON_BEHAVIOR value for ""go home"".
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_WATCHDOG_AP_COUNT","true","false","false","true","true","String","""wifi_watchdog_ap_count""","[]","Optional[/**
 * The number of access points required for a network in order for the
 * watchdog to monitor it.
 */
]","\android\provider\Settings.java"
"MEMCHECK_SYSTEM_ENABLED","true","false","false","true","true","String","""memcheck_system_enabled""","[]","Optional[/**
 * Boolean indicating whether rebooting due to system memory checks
 * is enabled.
 * @hide
 */
]","\android\provider\Settings.java"
"DROPBOX_RESERVE_PERCENT","true","false","false","true","true","String","""dropbox_reserve_percent""","[]","Optional[/**
 * Percent of total disk which {@link com.android.internal.os.IDropBoxManagerService} will never dip into.
 * @hide
 */
]","\android\provider\Settings.java"
"SHOW_GTALK_SERVICE_STATUS","true","false","false","true","true","String","""SHOW_GTALK_SERVICE_STATUS""","[]","Optional.empty","\android\provider\Settings.java"
"ACCESSIBILITY_WEB_CONTENT_KEY_BINDINGS","true","false","false","true","true","String","""accessibility_web_content_key_bindings""","[]","Optional[/**
 * Key bindings for navigation in built-in accessibility support for web content.
 * <p>
 * Note: These key bindings are for the built-in accessibility navigation for
 * web content which is used as a fall back solution if JavaScript in a WebView
 * is not enabled or the user has not opted-in script injection from Google.
 * </p>
 * <p>
 * The bindings are separated by semi-colon. A binding is a mapping from
 * a key to a sequence of actions (for more details look at
 * android.webkit.AccessibilityInjector). A key is represented as the hexademical
 * string representation of an integer obtained from a meta state (optional) shifted
 * sixteen times left and bitwise ored with a key code. An action is represented
 * as a hexademical string representation of an integer where the first two digits
 * are navigation action index, the second, the third, and the fourth digit pairs
 * represent the action arguments. The separate actions in a binding are colon
 * separated. The key and the action sequence it maps to are separated by equals.
 * </p>
 * <p>
 * For example, the binding below maps the DPAD right button to traverse the
 * current navigation axis once without firing an accessibility event and to
 * perform the same traversal again but to fire an event:
 * <code>
 * 0x16=0x01000100:0x01000101;
 * </code>
 * </p>
 * <p>
 * The goal of this binding is to enable dynamic rebinding of keys to
 * navigation actions for web content without requiring a framework change.
 * </p>
 * <p>
 * This property represents a string value.
 * </p>
 * @hide
 */
]","\android\provider\Settings.java"
"DROPBOX_TAG_PREFIX","true","false","false","true","true","String","""dropbox:""","[]","Optional[/**
 * Prefix for per-tag dropbox disable/enable settings.
 * @hide
 */
]","\android\provider\Settings.java"
"RADIO_WIFI","true","false","false","true","true","String","""wifi""","[]","Optional[/**
 * Constant for use in AIRPLANE_MODE_RADIOS to specify Wi-Fi radio.
 */
]","\android\provider\Settings.java"
"VOLUME_SYSTEM","true","false","false","true","true","String","""volume_system""","[]","Optional[/**
 * System/notifications volume. This is used internally, changing this
 * value will not change the volume. See AudioManager.
 */
]","\android\provider\Settings.java"
"LOCAL_LOGV","false","false","true","true","true","boolean","Config.LOGV || false","[]","Optional.empty","\android\provider\Settings.java"
"STAY_ON_WHILE_PLUGGED_IN","true","false","false","true","true","String","""stay_on_while_plugged_in""","[]","Optional[/**
 * Whether we keep the device on while the device is plugged in.
 * Supported values are:
 * <ul>
 * <li>{@code 0} to never stay on while plugged in</li>
 * <li>{@link BatteryManager#BATTERY_PLUGGED_AC} to stay on for AC charger</li>
 * <li>{@link BatteryManager#BATTERY_PLUGGED_USB} to stay on for USB charger</li>
 * </ul>
 * These values can be OR-ed together.
 */
]","\android\provider\Settings.java"
"WIFI_IDLE_MS","true","false","false","true","true","String","""wifi_idle_ms""","[]","Optional[/**
 * The interval in milliseconds after which Wi-Fi is considered idle.
 * When idle, it is possible for the device to be switched from Wi-Fi to
 * the mobile data network.
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_MOBILE_DATA_TRANSITION_WAKELOCK_TIMEOUT_MS","true","false","false","true","true","String","""wifi_mobile_data_transition_wakelock_timeout_ms""","[]","Optional[/**
 * Maximum amount of time in milliseconds to hold a wakelock while waiting for mobile
 * data connectivity to be established after a disconnect from Wi-Fi.
 */
]","\android\provider\Settings.java"
"SHORTCUT","true","false","false","true","true","String","""shortcut""","[]","Optional[/**
 * Optional shortcut character associated with this bookmark.
 * <P>Type: INTEGER</P>
 */
]","\android\provider\Settings.java"
"ACTION_APPLICATION_DETAILS_SETTINGS","true","false","false","true","true","String","""android.settings.APPLICATION_DETAILS_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show screen of details about a particular application.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: The Intent's data URI specifies the application package name
 * to be shown, with the ""package"" scheme.  That is ""package:com.my.app"".
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"sNameValueCache","false","false","true","true","false","NameValueCache","null","[]","Optional[// Populated lazily, guarded by class object:
]","\android\provider\Settings.java"
"RADIO_BLUETOOTH","true","false","false","true","true","String","""bluetooth""","[]","Optional[/**
 * Constant for use in AIRPLANE_MODE_RADIOS to specify Bluetooth radio.
 */
]","\android\provider\Settings.java"
"WIFI_SLEEP_POLICY_NEVER_WHILE_PLUGGED","true","false","false","true","true","int","1","[]","Optional[/**
 * Value for {@link #WIFI_SLEEP_POLICY} to use the default policy when
 * the device is on battery, and never go to sleep when the device is
 * plugged in.
 */
]","\android\provider\Settings.java"
"BATTERY_DISCHARGE_THRESHOLD","true","false","false","true","true","String","""battery_discharge_threshold""","[]","Optional[/**
 * @hide
 */
]","\android\provider\Settings.java"
"PARENTAL_CONTROL_ENABLED","true","false","false","true","true","String","""parental_control_enabled""","[]","Optional[/**
 * No longer supported.
 */
]","\android\provider\Settings.java"
"ACTION_INTERNAL_STORAGE_SETTINGS","true","false","false","true","true","String","""android.settings.INTERNAL_STORAGE_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings for internal storage.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"PREFERRED_NETWORK_MODE","true","false","false","true","true","String","""preferred_network_mode""","[]","Optional[/**
 * The preferred network mode   7 = Global
 * 6 = EvDo only
 * 5 = CDMA w/o EvDo
 * 4 = CDMA / EvDo auto
 * 3 = GSM / WCDMA auto
 * 2 = WCDMA only
 * 1 = GSM only
 * 0 = GSM / WCDMA preferred
 * @hide
 */
]","\android\provider\Settings.java"
"DIM_SCREEN","true","false","false","true","true","String","""dim_screen""","[]","Optional[/**
 * Whether or not to dim the screen. 0=no  1=yes
 */
]","\android\provider\Settings.java"
"SCREEN_BRIGHTNESS_MODE_AUTOMATIC","true","false","false","true","true","int","1","[]","Optional[/**
 * SCREEN_BRIGHTNESS_MODE value for manual mode.
 */
]","\android\provider\Settings.java"
"THROTTLE_THRESHOLD_BYTES","true","false","false","true","true","String","""throttle_threshold_bytes""","[]","Optional[/**
 * The bandwidth throttle threshold (long)
 * @hide
 */
]","\android\provider\Settings.java"
"ACTION_INPUT_METHOD_SETTINGS","true","false","false","true","true","String","""android.settings.INPUT_METHOD_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to configure input methods, in particular
 * allowing the user to enable input methods.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"BACKGROUND_DATA","true","false","false","true","true","String","""background_data""","[]","Optional[/**
 * Whether background data usage is allowed by the user. See
 * ConnectivityManager for more info.
 */
]","\android\provider\Settings.java"
"SYS_STORAGE_FULL_THRESHOLD_BYTES","true","false","false","true","true","String","""sys_storage_full_threshold_bytes""","[]","Optional[/**
 * Minimum bytes of free storage on the device before the data
 * partition is considered full. By default, 1 MB is reserved
 * to avoid system-wide SQLite disk full exceptions.
 * @hide
 */
]","\android\provider\Settings.java"
"ACTION_LOCATION_SOURCE_SETTINGS","true","false","false","true","true","String","""android.settings.LOCATION_SOURCE_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of current location
 * sources.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"SETUP_PREPAID_DETECTION_REDIR_HOST","true","false","false","true","true","String","""setup_prepaid_detection_redir_host""","[]","Optional[/**
 * Host to check for a redirect to after an attempt to GET
 * SETUP_PREPAID_DETECTION_TARGET_URL. (If we redirected there,
 * this is a prepaid device with zero balance.)
 * @hide
 */
]","\android\provider\Settings.java"
"SETTINGS_CLASSNAME","true","false","false","true","true","String","""settings_classname""","[]","Optional[// TODO: 881807
]","\android\provider\Settings.java"
"ACTION_LOCALE_SETTINGS","true","false","false","true","true","String","""android.settings.LOCALE_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of locale.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"ACTION_AIRPLANE_MODE_SETTINGS","true","false","false","true","true","String","""android.settings.AIRPLANE_MODE_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow entering/exiting airplane mode.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"SEARCH_SOURCE_TIMEOUT_MILLIS","true","false","false","true","true","String","""search_source_timeout_millis""","[]","Optional[/**
 * The number of milliseconds before GlobalSearch aborts search suggesiton queries.
 * @hide
 */
]","\android\provider\Settings.java"
"JID_RESOURCE_PREFIX","false","false","true","true","true","String","""android""","[]","Optional.empty","\android\provider\Settings.java"
"WIFI_STATIC_NETMASK","true","false","false","true","true","String","""wifi_static_netmask""","[]","Optional[/**
 * If using static IP, the net mask.
 * <p>
 * Example: ""255.255.255.0""
 */
]","\android\provider\Settings.java"
"TEXT_AUTO_CAPS","true","false","false","true","true","String","""auto_caps""","[]","Optional[/**
 * Setting to enable Auto Caps in text editors. 1 = On, 0 = Off
 */
]","\android\provider\Settings.java"
"POINTER_SPEED","true","false","false","true","true","String","""pointer_speed""","[]","Optional[/**
 * Pointer speed setting.
 * This is an integer value in a range between -7 and +7, so there are 15 possible values.
 * -7 = slowest
 * 0 = default speed
 * +7 = fastest
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_NETWORKS_AVAILABLE_NOTIFICATION_ON","true","false","false","true","true","String","""wifi_networks_available_notification_on""","[]","Optional[/**
 * Whether to notify the user of open networks.
 * <p>
 * If not connected and the scan results have an open network, we will
 * put this notification up. If we attempt to connect to a network or
 * the open network(s) disappear, we remove the notification. When we
 * show the notification, we will not show it again for
 * {@link android.provider.Settings.Secure#WIFI_NETWORKS_AVAILABLE_REPEAT_DELAY} time.
 */
]","\android\provider\Settings.java"
"PDP_WATCHDOG_MAX_PDP_RESET_FAIL_COUNT","true","false","false","true","true","String","""pdp_watchdog_max_pdp_reset_fail_count""","[]","Optional[/**
 * The number of failed PDP reset attempts before moving to something more
 * drastic: re-registering to the network.
 * @hide
 */
]","\android\provider\Settings.java"
"SELECT_VALUE","false","false","true","true","true","String","new String[] { Settings.NameValueTable.VALUE }","[]","Optional.empty","\android\provider\Settings.java"
"PDP_WATCHDOG_ERROR_POLL_INTERVAL_MS","true","false","false","true","true","String","""pdp_watchdog_error_poll_interval_ms""","[]","Optional[/**
 * The interval in milliseconds at which to check packet counts on the
 * mobile data interface after {@link #PDP_WATCHDOG_TRIGGER_PACKET_COUNT}
 * outgoing packets has been reached without incoming packets.
 * @hide
 */
]","\android\provider\Settings.java"
"ACTION_WIFI_SETTINGS","true","false","false","true","true","String","""android.settings.WIFI_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to allow configuration of Wi-Fi.
 *
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"ACTION_USER_DICTIONARY_SETTINGS","true","false","false","true","true","String","""android.settings.USER_DICTIONARY_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to manage the user input dictionary.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"SEARCH_MIN_CLICKS_FOR_SOURCE_RANKING","true","false","false","true","true","String","""search_min_clicks_for_source_ranking""","[]","Optional[/**
 * The minimum number of clicks needed to rank a source in GlobalSearch.
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_STATIC_DNS1","true","false","false","true","true","String","""wifi_static_dns1""","[]","Optional[/**
 * If using static IP, the primary DNS's IP address.
 * <p>
 * Example: ""192.168.1.1""
 */
]","\android\provider\Settings.java"
"TRANSITION_ANIMATION_SCALE","true","false","false","true","true","String","""transition_animation_scale""","[]","Optional[/**
 * Scaling factor for activity transition animations. Setting to 0 will disable window
 * animations.
 */
]","\android\provider\Settings.java"
"USE_PTP_INTERFACE","true","false","false","true","true","String","""use_ptp_interface""","[]","Optional[/**
 * True if we should appear as a PTP device instead of MTP.
 * @hide
 */
]","\android\provider\Settings.java"
"VIBRATE_IN_SILENT","true","false","false","true","true","String","""vibrate_in_silent""","[]","Optional[/**
 * Whether silent mode should allow vibration feedback. This is used
 * internally in AudioService and the Sound settings activity to
 * coordinate decoupling of vibrate and silent modes. This setting
 * will likely be removed in a future release with support for
 * audio/vibe feedback profiles.
 *
 * @hide
 */
]","\android\provider\Settings.java"
"VOICE_RECOGNITION_SERVICE","true","false","false","true","true","String","""voice_recognition_service""","[]","Optional[/**
 * The {@link ComponentName} string of the service to be used as the voice recognition
 * service.
 *
 * @hide
 */
]","\android\provider\Settings.java"
"NAME","true","false","false","true","true","String","""name""","[]","Optional.empty","\android\provider\Settings.java"
"SOUND_EFFECTS_ENABLED","true","false","false","true","true","String","""sound_effects_enabled""","[]","Optional[/**
 * Whether the sounds effects (key clicks, lid open ...) are enabled. The value is
 * boolean (1 or 0).
 */
]","\android\provider\Settings.java"
"VOLUME_MUSIC","true","false","false","true","true","String","""volume_music""","[]","Optional[/**
 * Music/media/gaming volume. This is used internally, changing this
 * value will not change the volume. See AudioManager.
 */
]","\android\provider\Settings.java"
"SEARCH_PROMOTED_SOURCE_DEADLINE_MILLIS","true","false","false","true","true","String","""search_promoted_source_deadline_millis""","[]","Optional[/**
 * The number of milliseconds that GlobalSearch will wait for suggestions from
 * promoted sources before continuing with all other sources.
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_WATCHDOG_BACKGROUND_CHECK_ENABLED","true","false","false","true","true","String","""wifi_watchdog_background_check_enabled""","[]","Optional[/**
 * Whether the Wi-Fi watchdog is enabled for background checking even
 * after it thinks the user has connected to a good access point.
 */
]","\android\provider\Settings.java"
"LOCK_SCREEN_OWNER_INFO","true","false","false","true","true","String","""lock_screen_owner_info""","[]","Optional[/**
 * This preference contains the string that shows for owner info on LockScren.
 * @hide
 */
]","\android\provider\Settings.java"
"SHOW_WEB_SUGGESTIONS","true","false","false","true","true","String","""show_web_suggestions""","[@Deprecated]","Optional[/**
 * @deprecated Each application that shows web suggestions should have its own
 * setting for this.
 */
]","\android\provider\Settings.java"
"REBOOT_START_TIME","true","false","false","true","true","String","""reboot_start_time""","[]","Optional[/**
 * First time during the day it is okay to force a reboot of the
 * device (if REBOOT_INTERVAL is set).  This number is
 * in seconds since midnight.
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_STATIC_DNS2","true","false","false","true","true","String","""wifi_static_dns2""","[]","Optional[/**
 * If using static IP, the secondary DNS's IP address.
 * <p>
 * Example: ""192.168.1.2""
 */
]","\android\provider\Settings.java"
"DOWNLOAD_MAX_BYTES_OVER_MOBILE","true","false","false","true","true","String","""download_manager_max_bytes_over_mobile""","[]","Optional[/**
 * The maximum size, in bytes, of a download that the download manager will transfer over
 * a non-wifi connection.
 * @hide
 */
]","\android\provider\Settings.java"
"SHORT_KEYLIGHT_DELAY_MS","true","false","false","true","true","String","""short_keylight_delay_ms""","[]","Optional[/**
 * Screen timeout in milliseconds corresponding to the
 * PowerManager's POKE_LOCK_SHORT_TIMEOUT flag (i.e. the fastest
 * possible screen timeout behavior.)
 * @hide
 */
]","\android\provider\Settings.java"
"SEARCH_MIN_IMPRESSIONS_FOR_SOURCE_RANKING","true","false","false","true","true","String","""search_min_impressions_for_source_ranking""","[]","Optional[/**
 * The minimum number of impressions needed to rank a source in GlobalSearch.
 * @hide
 */
]","\android\provider\Settings.java"
"UI_NIGHT_MODE","true","false","false","true","true","String","""ui_night_mode""","[]","Optional[/**
 * The current night mode that has been selected by the user.  Owned
 * and controlled by UiModeManagerService.  Constants are as per
 * UiModeManager.
 * @hide
 */
]","\android\provider\Settings.java"
"EMERGENCY_TONE","true","false","false","true","true","String","""emergency_tone""","[]","Optional[/**
 * CDMA only settings
 * Emergency Tone  0 = Off
 * 1 = Alert
 * 2 = Vibrate
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_MAX_DHCP_RETRY_COUNT","true","false","false","true","true","String","""wifi_max_dhcp_retry_count""","[]","Optional[/**
 * The maximum number of times we will retry a connection to an access
 * point for which we have failed in acquiring an IP address from DHCP.
 * A value of N means that we will make N+1 connection attempts in all.
 */
]","\android\provider\Settings.java"
"PDP_WATCHDOG_ERROR_POLL_COUNT","true","false","false","true","true","String","""pdp_watchdog_error_poll_count""","[]","Optional[/**
 * The number of polls to perform (at {@link #PDP_WATCHDOG_ERROR_POLL_INTERVAL_MS})
 * after hitting {@link #PDP_WATCHDOG_TRIGGER_PACKET_COUNT} before
 * attempting data connection recovery.
 * @hide
 */
]","\android\provider\Settings.java"
"ACTION_INPUT_METHOD_SUBTYPE_SETTINGS","true","false","false","true","true","String","""android.settings.INPUT_METHOD_SUBTYPE_SETTINGS""","[@SdkConstant(SdkConstantType.ACTIVITY_INTENT_ACTION)]","Optional[/**
 * Activity Action: Show settings to enable/disable input method subtypes.
 * <p>
 * In some cases, a matching Activity may not exist, so ensure you
 * safeguard against this.
 * <p>
 * To tell which input method's subtypes are displayed in the settings, add
 * {@link #EXTRA_INPUT_METHOD_ID} extra to this Intent with the input method id.
 * If there is no extra in this Intent, subtypes from all installed input methods
 * will be displayed in the settings.
 *
 * @see android.view.inputmethod.InputMethodInfo#getId
 * <p>
 * Input: Nothing.
 * <p>
 * Output: Nothing.
 */
]","\android\provider\Settings.java"
"ACCESSIBILITY_ENABLED","true","false","false","true","true","String","""accessibility_enabled""","[]","Optional[/**
 * If accessibility is enabled.
 */
]","\android\provider\Settings.java"
"SCREEN_BRIGHTNESS_MODE","true","false","false","true","true","String","""screen_brightness_mode""","[]","Optional[/**
 * Control whether to enable automatic brightness mode.
 */
]","\android\provider\Settings.java"
"CDMA_ROAMING_MODE","true","false","false","true","true","String","""roaming_settings""","[]","Optional[/**
 * The CDMA roaming mode 0 = Home Networks, CDMA default
 * 1 = Roaming on Affiliated networks
 * 2 = Roaming on any networks
 * @hide
 */
]","\android\provider\Settings.java"
"MEMCHECK_MIN_SCREEN_OFF","true","false","false","true","true","String","""memcheck_min_screen_off""","[]","Optional[/**
 * How long the screen must have been off in order to kill processes
 * or reboot.  This number is in seconds.  A value of -1 means to
 * entirely disregard whether the screen is on.
 * @hide
 */
]","\android\provider\Settings.java"
"mValuesVersion","false","false","true","false","false","long","0","[]","Optional.empty","\android\provider\Settings.java"
"HAPTIC_FEEDBACK_ENABLED","true","false","false","true","true","String","""haptic_feedback_enabled""","[]","Optional[/**
 * Whether the haptic feedback (long presses, ...) are enabled. The value is
 * boolean (1 or 0).
 */
]","\android\provider\Settings.java"
"THROTTLE_RESET_DAY","true","false","false","true","true","String","""throttle_reset_day""","[]","Optional[/**
 * The bandwidth throttle reset calendar day (1-28)
 * @hide
 */
]","\android\provider\Settings.java"
"POINTER_LOCATION","true","false","false","true","true","String","""pointer_location""","[]","Optional[/**
 * Show pointer location on screen?
 * 0 = no
 * 1 = yes
 * @hide
 */
]","\android\provider\Settings.java"
"WIFI_WATCHDOG_ACCEPTABLE_PACKET_LOSS_PERCENTAGE","true","false","false","true","true","String","""wifi_watchdog_acceptable_packet_loss_percentage""","[]","Optional[/**
 * The acceptable packet loss percentage (range 0 - 100) before trying
 * another AP on the same network.
 */
]","\android\provider\Settings.java"
"NEXT_ALARM_FORMATTED","true","false","false","true","true","String","""next_alarm_formatted""","[]","Optional[/**
 * A formatted string of the next alarm that is set, or the empty string
 * if there is no alarm set.
 */
]","\android\provider\Settings.java"
"TTS_USE_DEFAULTS","true","false","false","true","true","String","""tts_use_defaults""","[]","Optional[/**
 * Setting to always use the default text-to-speech settings regardless
 * of the application settings.
 * 1 = override application settings,
 * 0 = use application settings (if specified).
 */
]","\android\provider\Settings.java"
"MEMCHECK_MIN_ALARM","true","false","false","true","true","String","""memcheck_min_alarm""","[]","Optional[/**
 * How much time there must be until the next alarm in order to kill processes
 * or reboot.  This number is in seconds.  Note: this value must be
 * smaller than {@link #MEMCHECK_RECHECK_INTERVAL} or else it will
 * always see an alarm scheduled within its time.
 * @hide
 */
]","\android\provider\Settings.java"
