"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"mHandler","false","false","true","false","false","Handler","null","[]","Optional.empty","\android\content\pm\RegisteredServicesCache.java"
"TAG","false","false","true","true","true","String","""PackageManager""","[]","Optional.empty","\android\content\pm\RegisteredServicesCache.java"
"mListener","false","false","true","false","false","RegisteredServicesCacheListener<V>","null","[]","Optional[// the listener and handler are synchronized on ""this"" and must be updated together
]","\android\content\pm\RegisteredServicesCache.java"
"mMetaDataName","false","false","true","false","true","String","null","[]","Optional.empty","\android\content\pm\RegisteredServicesCache.java"
"mServicesLock","false","false","true","false","true","Object","new Object()","[]","Optional.empty","\android\content\pm\RegisteredServicesCache.java"
"mReceiver","false","false","true","false","true","AtomicReference<BroadcastReceiver>","null","[]","Optional.empty","\android\content\pm\RegisteredServicesCache.java"
"mPersistentServices","false","false","true","false","false","HashMap<V,Integer>","null","[]","Optional[// synchronized on mServicesLock
]","\android\content\pm\RegisteredServicesCache.java"
"ROOT_GID","false","false","true","true","true","int","0","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"UNPRIVILEGED_UID","false","false","true","true","true","int","9999","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"PRELOADED_CLASSES","false","false","true","true","true","String","""preloaded-classes""","[]","Optional[/**
 * The name of a resource file that contains classes to preload.
 */
]","\com\android\internal\os\ZygoteInit.java"
"ZYGOTE_FORK_MODE","false","false","true","true","true","boolean","false","[]","Optional[/**
 * If true, zygote forks for each peer. If false, a select loop is used
 * inside a single process. The latter is preferred.
 */
]","\com\android\internal\os\ZygoteInit.java"
"ANDROID_SOCKET_ENV","false","false","true","true","true","String","""ANDROID_SOCKET_zygote""","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"UNPRIVILEGED_GID","false","false","true","true","true","int","9999","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"sServerSocket","false","false","true","true","false","LocalServerSocket","null","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"mMethod","false","false","true","false","true","Method","null","[]","Optional[/**
 * method to call
 */
]","\com\android\internal\os\ZygoteInit.java"
"mResources","false","false","true","true","false","Resources","null","[]","Optional[/**
 * Used to pre-load resources.  We hold a global reference on it so it
 * never gets destroyed.
 */
]","\com\android\internal\os\ZygoteInit.java"
"GC_LOOP_COUNT","false","false","false","true","true","int","10","[]","Optional[/**
 * The number of times that the main Zygote loop
 * should run before calling gc() again.
 */
]","\com\android\internal\os\ZygoteInit.java"
"mArgs","false","false","true","false","true","String","null","[]","Optional[/**
 * argument array
 */
]","\com\android\internal\os\ZygoteInit.java"
"LOG_BOOT_PROGRESS_PRELOAD_END","false","false","true","true","true","int","3030","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"PRELOAD_RESOURCES","false","false","true","true","true","boolean","true","[]","Optional[/**
 * Controls whether we should preload resources during zygote init.
 */
]","\com\android\internal\os\ZygoteInit.java"
"REGISTER_MAP_METHODS","false","false","true","true","true","String","{}","[]","Optional[/**
 * List of methods we ""warm up"" in the register map cache.  These were
 * chosen because they appeared on the stack in GCs in multiple
 * applications.
 *
 * This is in a VM-ready format, to minimize string processing.  If a
 * class is not already loaded, or a method is not found, the entry
 * will be skipped.
 *
 * This doesn't really merit a separately-generated input file at this
 * time.  The list is fairly short, and the consequences of failure
 * are minor.
 */
]","\com\android\internal\os\ZygoteInit.java"
"TAG","false","false","true","true","true","String","""Zygote""","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"ROOT_UID","false","false","true","true","true","int","0","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"LOG_BOOT_PROGRESS_PRELOAD_START","false","false","true","true","true","int","3020","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"PRELOAD_GC_THRESHOLD","false","false","true","true","true","int","50000","[]","Optional[/**
 * when preloading, GC after allocating this many bytes
 */
]","\com\android\internal\os\ZygoteInit.java"
"USAGE_STRING","true","false","false","true","true","String",""" <\""true\""|\""false\"" for startSystemServer>""","[]","Optional.empty","\com\android\internal\os\ZygoteInit.java"
"mCurRowNumCache","false","false","true","false","false","int","null","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"ROWCACHESIZE","false","false","true","false","true","int","64","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"mCursor","false","false","true","false","false","Cursor","null","[]","Optional[// updated in onMove
]","\com\android\internal\database\SortCursor.java"
"mSortColumns","false","false","true","false","false","int","null","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"mLastCacheHit","false","false","true","false","false","int","-1","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"TAG","false","false","true","true","true","String","""SortCursor""","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"mObserver","false","false","true","false","false","DataSetObserver","new DataSetObserver() {

    @Override
    public void onChanged() {
        // Reset our position so the optimizations in move-related code
        // don't screw us over
        mPos = -1;
    }

    @Override
    public void onInvalidated() {
        mPos = -1;
    }
}","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"mRowNumCache","false","false","true","false","false","int","new int[ROWCACHESIZE]","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"mCursors","false","false","true","false","false","Cursor","null","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"mCursorCache","false","false","true","false","false","int","new int[ROWCACHESIZE]","[]","Optional.empty","\com\android\internal\database\SortCursor.java"
"FORMAT_NUMERIC_DATE","true","false","false","true","true","int","0x20000","[]","Optional.empty","\android\text\format\DateUtils.java"
"YEAR_FORMAT","true","false","false","true","true","String","""%Y""","[]","Optional.empty","\android\text\format\DateUtils.java"
"WEEKDAY_FORMAT","true","false","false","true","true","String","""%A""","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_NO_NOON","true","false","false","true","true","int","0x00200","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_NO_NOON_MIDNIGHT","true","false","false","true","true","int","(FORMAT_NO_NOON | FORMAT_NO_MIDNIGHT)","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_ABBREV_RELATIVE","true","false","false","true","true","int","0x40000","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_SHOW_YEAR","true","false","false","true","true","int","0x00004","[]","Optional.empty","\android\text\format\DateUtils.java"
"sAmPm","false","false","true","true","true","int","new int[] { com.android.internal.R.string.am, com.android.internal.R.string.pm }","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_ABBREV_ALL","true","false","false","true","true","int","0x80000","[]","Optional.empty","\android\text\format\DateUtils.java"
"FAST_FORMAT_HMMSS","false","false","true","true","true","String","""%1$d:%2$02d:%3$02d""","[]","Optional.empty","\android\text\format\DateUtils.java"
"MONTH_FORMAT","true","false","false","true","true","String","""%B""","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_ABBREV_TIME","true","false","false","true","true","int","0x04000","[]","Optional.empty","\android\text\format\DateUtils.java"
"YEAR_IN_MILLIS","true","false","false","true","true","long","WEEK_IN_MILLIS * 52","[]","Optional[/**
 * This constant is actually the length of 364 days, not of a year!
 */
]","\android\text\format\DateUtils.java"
"sLock","false","false","true","true","true","Object","new Object()","[]","Optional.empty","\android\text\format\DateUtils.java"
"sStatusTimeFormat","false","false","true","true","false","java.text.DateFormat","null","[]","Optional.empty","\android\text\format\DateUtils.java"
"sMonthsMedium","false","false","true","true","true","int","new int[] { com.android.internal.R.string.month_medium_january, com.android.internal.R.string.month_medium_february, com.android.internal.R.string.month_medium_march, com.android.internal.R.string.month_medium_april, com.android.internal.R.string.month_medium_may, com.android.internal.R.string.month_medium_june, com.android.internal.R.string.month_medium_july, com.android.internal.R.string.month_medium_august, com.android.internal.R.string.month_medium_september, com.android.internal.R.string.month_medium_october, com.android.internal.R.string.month_medium_november, com.android.internal.R.string.month_medium_december }","[]","Optional.empty","\android\text\format\DateUtils.java"
"sMonthsLong","false","false","true","true","true","int","new int[] { com.android.internal.R.string.month_long_january, com.android.internal.R.string.month_long_february, com.android.internal.R.string.month_long_march, com.android.internal.R.string.month_long_april, com.android.internal.R.string.month_long_may, com.android.internal.R.string.month_long_june, com.android.internal.R.string.month_long_july, com.android.internal.R.string.month_long_august, com.android.internal.R.string.month_long_september, com.android.internal.R.string.month_long_october, com.android.internal.R.string.month_long_november, com.android.internal.R.string.month_long_december }","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_24HOUR","true","false","false","true","true","int","0x00080","[]","Optional.empty","\android\text\format\DateUtils.java"
"HOUR_IN_MILLIS","true","false","false","true","true","long","MINUTE_IN_MILLIS * 60","[]","Optional.empty","\android\text\format\DateUtils.java"
"sameYearTable","true","false","false","true","true","int","{ com.android.internal.R.string.same_year_md1_md2, com.android.internal.R.string.same_year_wday1_md1_wday2_md2, com.android.internal.R.string.same_year_mdy1_mdy2, com.android.internal.R.string.same_year_wday1_mdy1_wday2_mdy2, com.android.internal.R.string.same_year_md1_time1_md2_time2, com.android.internal.R.string.same_year_wday1_md1_time1_wday2_md2_time2, com.android.internal.R.string.same_year_mdy1_time1_mdy2_time2, com.android.internal.R.string.same_year_wday1_mdy1_time1_wday2_mdy2_time2, // Numeric date strings
com.android.internal.R.string.numeric_md1_md2, com.android.internal.R.string.numeric_wday1_md1_wday2_md2, com.android.internal.R.string.numeric_mdy1_mdy2, com.android.internal.R.string.numeric_wday1_mdy1_wday2_mdy2, com.android.internal.R.string.numeric_md1_time1_md2_time2, com.android.internal.R.string.numeric_wday1_md1_time1_wday2_md2_time2, com.android.internal.R.string.numeric_mdy1_time1_mdy2_time2, com.android.internal.R.string.numeric_wday1_mdy1_time1_wday2_mdy2_time2 }","[]","Optional[// showWeekDay are both true, then the index would be 3.
]","\android\text\format\DateUtils.java"
"sameMonthTable","true","false","false","true","true","int","{ com.android.internal.R.string.same_month_md1_md2, com.android.internal.R.string.same_month_wday1_md1_wday2_md2, com.android.internal.R.string.same_month_mdy1_mdy2, com.android.internal.R.string.same_month_wday1_mdy1_wday2_mdy2, com.android.internal.R.string.same_month_md1_time1_md2_time2, com.android.internal.R.string.same_month_wday1_md1_time1_wday2_md2_time2, com.android.internal.R.string.same_month_mdy1_time1_mdy2_time2, com.android.internal.R.string.same_month_wday1_mdy1_time1_wday2_mdy2_time2, com.android.internal.R.string.numeric_md1_md2, com.android.internal.R.string.numeric_wday1_md1_wday2_md2, com.android.internal.R.string.numeric_mdy1_mdy2, com.android.internal.R.string.numeric_wday1_mdy1_wday2_mdy2, com.android.internal.R.string.numeric_md1_time1_md2_time2, com.android.internal.R.string.numeric_wday1_md1_time1_wday2_md2_time2, com.android.internal.R.string.numeric_mdy1_time1_mdy2_time2, com.android.internal.R.string.numeric_wday1_mdy1_time1_wday2_mdy2_time2 }","[]","Optional[// showWeekDay are both true, then the index would be 3.
]","\android\text\format\DateUtils.java"
"sDaysShort","false","false","true","true","true","int","new int[] { com.android.internal.R.string.day_of_week_short_sunday, com.android.internal.R.string.day_of_week_short_monday, com.android.internal.R.string.day_of_week_short_tuesday, com.android.internal.R.string.day_of_week_short_wednesday, com.android.internal.R.string.day_of_week_short_thursday, com.android.internal.R.string.day_of_week_short_friday, com.android.internal.R.string.day_of_week_short_saturday }","[]","Optional.empty","\android\text\format\DateUtils.java"
"sDaysShortest","false","false","true","true","true","int","new int[] { com.android.internal.R.string.day_of_week_shortest_sunday, com.android.internal.R.string.day_of_week_shortest_monday, com.android.internal.R.string.day_of_week_shortest_tuesday, com.android.internal.R.string.day_of_week_shortest_wednesday, com.android.internal.R.string.day_of_week_shortest_thursday, com.android.internal.R.string.day_of_week_shortest_friday, com.android.internal.R.string.day_of_week_shortest_saturday }","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_NO_MIDNIGHT","true","false","false","true","true","int","0x00800","[]","Optional.empty","\android\text\format\DateUtils.java"
"sThenTime","false","false","true","true","false","Time","null","[]","Optional.empty","\android\text\format\DateUtils.java"
"LENGTH_MEDIUM","true","false","false","true","true","int","20","[]","Optional[/**
 * Request an abbreviated version of the name. For use with the 'abbrev'
 * parameter of {@link #getDayOfWeekString} and {@link #getMonthString}.
 *
 * @more <p>
 * e.g. ""Sun"" or ""Jan""
 */
]","\android\text\format\DateUtils.java"
"FORMAT_CAP_NOON","true","false","false","true","true","int","0x00400","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_CAP_NOON_MIDNIGHT","true","false","false","true","true","int","(FORMAT_CAP_NOON | FORMAT_CAP_MIDNIGHT)","[]","Optional.empty","\android\text\format\DateUtils.java"
"HOUR_MINUTE_24","true","false","false","true","true","String","""%H:%M""","[]","Optional[/**
 * This is not actually the preferred 24-hour date format in all locales.
 */
]","\android\text\format\DateUtils.java"
"FORMAT_SHOW_DATE","true","false","false","true","true","int","0x00010","[]","Optional.empty","\android\text\format\DateUtils.java"
"sNowTime","false","false","true","true","false","Time","null","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_NO_MONTH_DAY","true","false","false","true","true","int","0x00020","[]","Optional.empty","\android\text\format\DateUtils.java"
"YEAR_FORMAT_TWO_DIGITS","true","false","false","true","true","String","""%g""","[]","Optional.empty","\android\text\format\DateUtils.java"
"sElapsedFormatHMMSS","false","false","true","true","false","String","null","[]","Optional.empty","\android\text\format\DateUtils.java"
"LENGTH_SHORT","true","false","false","true","true","int","30","[]","Optional[/**
 * Request a shorter abbreviated version of the name.
 * For use with the 'abbrev' parameter of {@link #getDayOfWeekString} and {@link #getMonthString}.
 * @more
 * <p>e.g. ""Su"" or ""Jan""
 * <p>In most languages, the results returned for LENGTH_SHORT will be the same as
 * the results returned for {@link #LENGTH_MEDIUM}.
 */
]","\android\text\format\DateUtils.java"
"FORMAT_12HOUR","true","false","false","true","true","int","0x00040","[]","Optional.empty","\android\text\format\DateUtils.java"
"TIME_SEPARATOR","false","false","true","true","true","char","':'","[]","Optional.empty","\android\text\format\DateUtils.java"
"ABBREV_MONTH_FORMAT","true","false","false","true","true","String","""%b""","[]","Optional[/**
 * This is not actually a useful month name in all locales.
 */
]","\android\text\format\DateUtils.java"
"LENGTH_SHORTER","true","false","false","true","true","int","40","[]","Optional[/**
 * Request an even shorter abbreviated version of the name.
 * Do not use this.  Currently this will always return the same result
 * as {@link #LENGTH_SHORT}.
 */
]","\android\text\format\DateUtils.java"
"TIME_PADDING","false","false","true","true","true","char","'0'","[]","Optional.empty","\android\text\format\DateUtils.java"
"sMonthsStandaloneLong","false","false","true","true","true","int","new int[] { com.android.internal.R.string.month_long_standalone_january, com.android.internal.R.string.month_long_standalone_february, com.android.internal.R.string.month_long_standalone_march, com.android.internal.R.string.month_long_standalone_april, com.android.internal.R.string.month_long_standalone_may, com.android.internal.R.string.month_long_standalone_june, com.android.internal.R.string.month_long_standalone_july, com.android.internal.R.string.month_long_standalone_august, com.android.internal.R.string.month_long_standalone_september, com.android.internal.R.string.month_long_standalone_october, com.android.internal.R.string.month_long_standalone_november, com.android.internal.R.string.month_long_standalone_december }","[]","Optional.empty","\android\text\format\DateUtils.java"
"sDaysMedium","false","false","true","true","true","int","new int[] { com.android.internal.R.string.day_of_week_medium_sunday, com.android.internal.R.string.day_of_week_medium_monday, com.android.internal.R.string.day_of_week_medium_tuesday, com.android.internal.R.string.day_of_week_medium_wednesday, com.android.internal.R.string.day_of_week_medium_thursday, com.android.internal.R.string.day_of_week_medium_friday, com.android.internal.R.string.day_of_week_medium_saturday }","[]","Optional.empty","\android\text\format\DateUtils.java"
"DAY_IN_MILLIS","true","false","false","true","true","long","HOUR_IN_MILLIS * 24","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_SHOW_TIME","true","false","false","true","true","int","0x00001","[]","Optional[// dates and times in the formatDateRange method.
]","\android\text\format\DateUtils.java"
"FORMAT_SHOW_WEEKDAY","true","false","false","true","true","int","0x00002","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_NO_YEAR","true","false","false","true","true","int","0x00008","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_UTC","true","false","false","true","true","int","0x02000","[@Deprecated]","Optional[/**
 * @deprecated Use
 * {@link #formatDateRange(Context, Formatter, long, long, int, String) formatDateRange}
 * and pass in {@link Time#TIMEZONE_UTC Time.TIMEZONE_UTC} for the timeZone instead.
 */
]","\android\text\format\DateUtils.java"
"FORMAT_CAP_AMPM","true","false","false","true","true","int","0x00100","[]","Optional.empty","\android\text\format\DateUtils.java"
"sElapsedFormatMMSS","false","false","true","true","false","String","null","[]","Optional.empty","\android\text\format\DateUtils.java"
"FAST_FORMAT_MMSS","false","false","true","true","true","String","""%1$02d:%2$02d""","[]","Optional.empty","\android\text\format\DateUtils.java"
"LENGTH_SHORTEST","true","false","false","true","true","int","50","[]","Optional[/**
 * Request an even shorter abbreviated version of the name.
 * For use with the 'abbrev' parameter of {@link #getDayOfWeekString} and {@link #getMonthString}.
 * @more
 * <p>e.g. ""S"", ""T"", ""T"" or ""J""
 * <p>In some languages, the results returned for LENGTH_SHORTEST will be the same as
 * the results returned for {@link #LENGTH_SHORT}.
 */
]","\android\text\format\DateUtils.java"
"SECOND_IN_MILLIS","true","false","false","true","true","long","1000","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_ABBREV_MONTH","true","false","false","true","true","int","0x10000","[]","Optional.empty","\android\text\format\DateUtils.java"
"sDaysLong","false","false","true","true","true","int","new int[] { com.android.internal.R.string.day_of_week_long_sunday, com.android.internal.R.string.day_of_week_long_monday, com.android.internal.R.string.day_of_week_long_tuesday, com.android.internal.R.string.day_of_week_long_wednesday, com.android.internal.R.string.day_of_week_long_thursday, com.android.internal.R.string.day_of_week_long_friday, com.android.internal.R.string.day_of_week_long_saturday }","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_ABBREV_WEEKDAY","true","false","false","true","true","int","0x08000","[]","Optional.empty","\android\text\format\DateUtils.java"
"FORMAT_CAP_MIDNIGHT","true","false","false","true","true","int","0x01000","[]","Optional.empty","\android\text\format\DateUtils.java"
"NUMERIC_MONTH_FORMAT","true","false","false","true","true","String","""%m""","[]","Optional.empty","\android\text\format\DateUtils.java"
"ABBREV_WEEKDAY_FORMAT","true","false","false","true","true","String","""%a""","[]","Optional.empty","\android\text\format\DateUtils.java"
"MONTH_DAY_FORMAT","true","false","false","true","true","String","""%-d""","[]","Optional.empty","\android\text\format\DateUtils.java"
"sLastConfig","false","false","true","true","false","Configuration","null","[]","Optional.empty","\android\text\format\DateUtils.java"
"sMonthsShortest","false","false","true","true","true","int","new int[] { com.android.internal.R.string.month_shortest_january, com.android.internal.R.string.month_shortest_february, com.android.internal.R.string.month_shortest_march, com.android.internal.R.string.month_shortest_april, com.android.internal.R.string.month_shortest_may, com.android.internal.R.string.month_shortest_june, com.android.internal.R.string.month_shortest_july, com.android.internal.R.string.month_shortest_august, com.android.internal.R.string.month_shortest_september, com.android.internal.R.string.month_shortest_october, com.android.internal.R.string.month_shortest_november, com.android.internal.R.string.month_shortest_december }","[]","Optional.empty","\android\text\format\DateUtils.java"
"MINUTE_IN_MILLIS","true","false","false","true","true","long","SECOND_IN_MILLIS * 60","[]","Optional.empty","\android\text\format\DateUtils.java"
"WEEK_IN_MILLIS","true","false","false","true","true","long","DAY_IN_MILLIS * 7","[]","Optional.empty","\android\text\format\DateUtils.java"
"LENGTH_LONG","true","false","false","true","true","int","10","[]","Optional[/**
 * Request the full spelled-out name. For use with the 'abbrev' parameter of
 * {@link #getDayOfWeekString} and {@link #getMonthString}.
 *
 * @more <p>
 * e.g. ""Sunday"" or ""January""
 */
]","\android\text\format\DateUtils.java"
"mDescriptor","false","false","true","false","false","String","null","[]","Optional.empty","\android\os\Binder.java"
"mObject","false","false","true","false","false","int","null","[]","Optional.empty","\android\os\Binder.java"
"mOwner","false","false","true","false","false","IInterface","null","[]","Optional.empty","\android\os\Binder.java"
"TAG","false","false","true","true","true","String","""Binder""","[]","Optional.empty","\android\os\Binder.java"
"mSelf","false","false","true","false","true","WeakReference","null","[]","Optional.empty","\android\os\Binder.java"
"FIND_POTENTIAL_LEAKS","false","false","true","true","true","boolean","false","[]","Optional[/*
     * Set this flag to true to detect anonymous, local or member classes
     * that extend this Binder class and that are not static. These kind
     * of classes can potentially create leaks.
     */
]","\android\os\Binder.java"
"mAdapter","false","false","true","false","true","NfcAdapter","null","[]","Optional.empty","\android\nfc\NfcManager.java"
"KEY_CUR_APP","true","false","false","true","true","String","""cur_app""","[]","Optional[/**
 * Package of current heavy-weight app.
 */
]","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mHasResult","false","false","false","false","false","boolean","null","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"KEY_NEW_APP","true","false","false","true","true","String","""new_app""","[]","Optional[/**
 * Package of newly requested heavy-weight app.
 */
]","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mCancelListener","false","false","true","false","false","OnClickListener","new OnClickListener() {

    public void onClick(View v) {
        finish();
    }
}","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"KEY_CUR_TASK","true","false","false","true","true","String","""cur_task""","[]","Optional[/**
 * Task that current heavy-weight activity is running in.
 */
]","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"KEY_INTENT","true","false","false","true","true","String","""intent""","[]","Optional[/**
 * The PendingIntent of the new activity being launched.
 */
]","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mSwitchNewListener","false","false","true","false","false","OnClickListener","new OnClickListener() {

    public void onClick(View v) {
        try {
            ActivityManagerNative.getDefault().finishHeavyWeightApp();
        } catch (RemoteException e) {
        }
        try {
            if (mHasResult) {
                startIntentSenderForResult(mStartIntent, -1, null, Intent.FLAG_ACTIVITY_FORWARD_RESULT, Intent.FLAG_ACTIVITY_FORWARD_RESULT, 0);
            } else {
                startIntentSenderForResult(mStartIntent, -1, null, 0, 0, 0);
            }
        } catch (IntentSender.SendIntentException ex) {
            Log.w(""HeavyWeightSwitcherActivity"", ""Failure starting"", ex);
        }
        finish();
    }
}","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mCurTask","false","false","false","false","false","int","null","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mSwitchOldListener","false","false","true","false","false","OnClickListener","new OnClickListener() {

    public void onClick(View v) {
        try {
            ActivityManagerNative.getDefault().moveTaskToFront(mCurTask);
        } catch (RemoteException e) {
        }
        finish();
    }
}","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mCurApp","false","false","false","false","false","String","null","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mStartIntent","false","false","false","false","false","IntentSender","null","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"KEY_HAS_RESULT","true","false","false","true","true","String","""has_result""","[]","Optional[/**
 * Set if the caller is requesting a result.
 */
]","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"mNewApp","false","false","false","false","false","String","null","[]","Optional.empty","\com\android\internal\app\HeavyWeightSwitcherActivity.java"
"VENDOR_DOCOMO","false","false","true","true","true","String","""docomo""","[]","Optional[/**
 * name of the vendor ""Docomo"". <b>Note:</b> This isn't a public
 * constant, in order to keep this class from becoming a de facto
 * reference list of vendor names.
 */
]","\android\util\CharsetUtils.java"
"dbName","true","false","false","false","false","String","null","[]","Optional[/**
 * name of the database
 */
]","\android\database\sqlite\SQLiteDebug.java"
"pageSize","true","false","false","false","false","long","null","[]","Optional[/**
 * the page size for the database
 */
]","\android\database\sqlite\SQLiteDebug.java"
"memoryUsed","true","false","false","false","false","int","null","[]","Optional[/**
 * the current amount of memory checked out by sqlite using sqlite3_malloc().
 * documented at http://www.sqlite.org/c3ref/c_status_malloc_size.html
 */
]","\android\database\sqlite\SQLiteDebug.java"
"referencedBytes","true","false","false","false","false","long","null","[@Deprecated]","Optional[/**
 * The number of bytes in referenced pages in all pagers in the current process
 * @deprecated not used any longer
 */
]","\android\database\sqlite\SQLiteDebug.java"
"DEBUG_SQL_STATEMENTS","true","false","false","true","true","boolean","Log.isLoggable(""SQLiteStatements"", Log.VERBOSE)","[]","Optional[/**
 * Controls the printing of SQL statements as they are executed.
 */
]","\android\database\sqlite\SQLiteDebug.java"
"lookaside","true","false","false","false","false","int","null","[]","Optional[/**
 * documented here http://www.sqlite.org/c3ref/c_dbstatus_lookaside_used.html
 */
]","\android\database\sqlite\SQLiteDebug.java"
"DEBUG_ACTIVE_CURSOR_FINALIZATION","true","false","false","true","true","boolean","Log.isLoggable(""SQLiteCursorClosing"", Log.VERBOSE)","[]","Optional[/**
 * Controls the stack trace reporting of active cursors being
 * finalized.
 */
]","\android\database\sqlite\SQLiteDebug.java"
"largestMemAlloc","true","false","false","false","false","int","null","[]","Optional[/**
 * records the largest memory allocation request handed to sqlite3.
 * documented at http://www.sqlite.org/c3ref/c_status_malloc_size.html
 */
]","\android\database\sqlite\SQLiteDebug.java"
"databaseBytes","true","false","false","false","false","long","null","[@Deprecated]","Optional[/**
 * The number of bytes in all database files opened in the current process
 * @deprecated not used any longer
 */
]","\android\database\sqlite\SQLiteDebug.java"
"DEBUG_SQL_CACHE","true","false","false","true","true","boolean","Log.isLoggable(""SQLiteCompiledSql"", Log.VERBOSE)","[]","Optional[/**
 * Controls the printing of compiled-sql-statement cache stats.
 */
]","\android\database\sqlite\SQLiteDebug.java"
"DEBUG_LOCK_TIME_TRACKING","true","false","false","true","true","boolean","Log.isLoggable(""SQLiteLockTime"", Log.VERBOSE)","[]","Optional[/**
 * Controls the tracking of time spent holding the database lock.
 */
]","\android\database\sqlite\SQLiteDebug.java"
"DEBUG_SQL_TIME","true","false","false","true","true","boolean","Log.isLoggable(""SQLiteTime"", Log.VERBOSE)","[]","Optional[/**
 * Controls the printing of wall-clock time taken to execute SQL statements
 * as they are executed.
 */
]","\android\database\sqlite\SQLiteDebug.java"
"dbStats","true","false","false","false","false","ArrayList<DbStats>","null","[]","Optional[/**
 * a list of {@link DbStats} - one for each main database opened by the applications
 * running on the android device
 */
]","\android\database\sqlite\SQLiteDebug.java"
"numPagers","true","false","false","false","false","int","null","[@Deprecated]","Optional[/**
 * The number of pagers opened in the current process
 * @deprecated not used any longer
 */
]","\android\database\sqlite\SQLiteDebug.java"
"pageCacheOverflo","true","false","false","false","false","int","null","[]","Optional[/**
 * the number of bytes of page cache allocation which could not be sattisfied by the
 * SQLITE_CONFIG_PAGECACHE buffer and where forced to overflow to sqlite3_malloc().
 * The returned value includes allocations that overflowed because they where too large
 * (they were larger than the ""sz"" parameter to SQLITE_CONFIG_PAGECACHE) and allocations
 * that overflowed because no space was left in the page cache.
 * documented at http://www.sqlite.org/c3ref/c_status_malloc_size.html
 */
]","\android\database\sqlite\SQLiteDebug.java"
"sNumActiveCursorsFinalized","false","false","true","true","false","int","0","[]","Optional.empty","\android\database\sqlite\SQLiteDebug.java"
"dbSize","true","false","false","false","false","long","null","[]","Optional[/**
 * the database size
 */
]","\android\database\sqlite\SQLiteDebug.java"
"DEBUG_LOCK_TIME_TRACKING_STACK_TRACE","true","false","false","true","true","boolean","Log.isLoggable(""SQLiteLockStackTrace"", Log.VERBOSE)","[]","Optional[/**
 * Controls the printing of stack traces when tracking the time spent holding the database lock.
 */
]","\android\database\sqlite\SQLiteDebug.java"
"totalBytes","true","false","false","false","false","long","null","[@Deprecated]","Optional[/**
 * The total number of bytes in all pagers in the current process
 * @deprecated not used any longer
 */
]","\android\database\sqlite\SQLiteDebug.java"
